pool, doeid, nweight, hdd30yr, cdd30yr, kownrent, stories, stove, stovefuel, oven, ovenfuel, ovenuse, stoven, outgrill, dishwash, cwasher, washload, dryer, dryruse, tvcolor, numlaptop, numtablet, pcprint, moisture, prkgplc1, cooltype, tempniteac, numberac, numcfan, notmoist, highceil, windows, adqinsul, drafty, swim, cellar, region, urban, housetyp, famcat, inccat
254 ,14824 ,9464.9857397 ,4860 ,227 ,1 ,10 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,-2 ,-2 ,-2 ,1 ,0 ,0 ,41 ,3 ,3 ,0 ,0 ,4 ,1 ,1 ,1 ,2
260 ,14863 ,10171.731009 ,2143 ,2385 ,1 ,10 ,0 ,-2 ,0 ,-2 ,0 ,1 ,1 ,0 ,1 ,4 ,1 ,6 ,2 ,3 ,1 ,1 ,0 ,1 ,1 ,76 ,-2 ,3 ,0 ,0 ,41 ,2 ,3 ,2 ,0 ,4 ,1 ,1 ,3 ,2
260 ,14904 ,17012.085075 ,6166 ,701 ,1 ,31 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,1 ,1 ,6 ,1 ,5 ,4 ,2 ,1 ,1 ,0 ,0 ,-2 ,-2 ,-2 ,0 ,0 ,0 ,41 ,2 ,3 ,0 ,1 ,4 ,1 ,1 ,3 ,2
260 ,14909 ,17150.001952 ,4500 ,314 ,1 ,10 ,0 ,-2 ,0 ,-2 ,5 ,1 ,1 ,0 ,1 ,5 ,1 ,5 ,3 ,1 ,1 ,1 ,0 ,1 ,2 ,62 ,2 ,0 ,0 ,0 ,41 ,2 ,3 ,2 ,0 ,4 ,1 ,1 ,3 ,2
269 ,14953 ,26224.848523 ,1500 ,1494 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,5 ,1 ,0 ,1 ,1 ,3 ,1 ,3 ,3 ,2 ,0 ,1 ,1 ,-2 ,1 ,75 ,-2 ,0 ,0 ,0 ,30 ,2 ,4 ,0 ,-2 ,4 ,1 ,2 ,2 ,2
260 ,14964 ,14406.669052 ,5258 ,28 ,1 ,10 ,0 ,-2 ,0 ,-2 ,6 ,1 ,1 ,1 ,1 ,7 ,1 ,7 ,5 ,1 ,1 ,1 ,0 ,1 ,2 ,65 ,3 ,2 ,0 ,1 ,30 ,1 ,3 ,1 ,0 ,4 ,1 ,1 ,3 ,2
257 ,14986 ,16250.127568 ,3673 ,1504 ,2 ,10 ,0 ,-2 ,0 ,-2 ,1 ,1 ,0 ,1 ,1 ,5 ,1 ,5 ,3 ,1 ,2 ,1 ,0 ,1 ,1 ,70 ,-2 ,4 ,0 ,0 ,41 ,2 ,3 ,0 ,0 ,4 ,1 ,1 ,2 ,2
263 ,15020 ,39727.950765 ,2085 ,3176 ,2 ,10 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,1 ,1 ,5 ,1 ,4 ,4 ,0 ,0 ,1 ,0 ,1 ,1 ,75 ,-2 ,4 ,0 ,0 ,30 ,1 ,4 ,0 ,0 ,4 ,1 ,1 ,4 ,2
272 ,15121 ,20694.085181 ,6348 ,389 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,0 ,0 ,-2 ,0 ,-2 ,1 ,4 ,2 ,1 ,1 ,-2 ,2 ,65 ,1 ,2 ,0 ,0 ,10 ,1 ,4 ,0 ,-2 ,4 ,1 ,2 ,3 ,2
263 ,15170 ,12991.229202 ,4467 ,322 ,1 ,10 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,1 ,1 ,3 ,1 ,3 ,2 ,1 ,1 ,1 ,0 ,1 ,1 ,65 ,-2 ,0 ,0 ,0 ,30 ,1 ,4 ,0 ,0 ,4 ,1 ,1 ,4 ,2
275 ,15184 ,14622.637266 ,1455 ,1673 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,1 ,1 ,1 ,0 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,0 ,0 ,-2 ,2 ,78 ,1 ,1 ,0 ,0 ,20 ,3 ,1 ,0 ,-2 ,4 ,1 ,2 ,4 ,2
263 ,15232 ,26097.695003 ,4565 ,298 ,1 ,10 ,0 ,-2 ,0 ,-2 ,4 ,1 ,1 ,1 ,1 ,2 ,1 ,2 ,2 ,1 ,3 ,1 ,0 ,1 ,1 ,65 ,-2 ,0 ,0 ,0 ,30 ,2 ,3 ,1 ,0 ,4 ,1 ,1 ,4 ,2
272 ,15234 ,13977.051373 ,1582 ,774 ,1 ,-2 ,1 ,1 ,0 ,-2 ,-2 ,0 ,0 ,0 ,0 ,-2 ,0 ,-2 ,2 ,2 ,1 ,0 ,0 ,-2 ,-2 ,-2 ,-2 ,0 ,0 ,0 ,20 ,2 ,3 ,0 ,-2 ,4 ,1 ,2 ,3 ,2
260 ,15257 ,15886.526893 ,4873 ,269 ,1 ,10 ,0 ,-2 ,0 ,-2 ,0 ,1 ,1 ,1 ,1 ,7 ,1 ,7 ,1 ,0 ,0 ,0 ,0 ,0 ,3 ,77 ,1 ,1 ,0 ,1 ,42 ,1 ,4 ,0 ,0 ,4 ,1 ,1 ,3 ,2
266 ,15274 ,27324.460785 ,1551 ,458 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,0 ,1 ,0 ,0 ,0 ,-2 ,0 ,-2 ,1 ,0 ,1 ,2 ,0 ,-2 ,2 ,60 ,1 ,1 ,0 ,0 ,20 ,4 ,4 ,0 ,-2 ,4 ,1 ,2 ,1 ,2
263 ,15293 ,20121.052851 ,5081 ,80 ,2 ,10 ,0 ,-2 ,0 ,-2 ,7 ,1 ,0 ,1 ,1 ,14 ,1 ,14 ,1 ,2 ,3 ,1 ,0 ,1 ,-2 ,-2 ,-2 ,0 ,0 ,0 ,20 ,2 ,3 ,1 ,0 ,4 ,1 ,1 ,4 ,2
257 ,15335 ,13074.899572 ,916 ,4702 ,1 ,10 ,0 ,-2 ,0 ,-2 ,5 ,1 ,1 ,1 ,1 ,2 ,1 ,2 ,1 ,1 ,2 ,1 ,0 ,1 ,1 ,78 ,-2 ,1 ,0 ,1 ,41 ,2 ,4 ,2 ,0 ,4 ,1 ,1 ,2 ,2
263 ,15384 ,9084.903403 ,5628 ,1152 ,1 ,10 ,1 ,5 ,1 ,5 ,-2 ,0 ,0 ,1 ,1 ,3 ,1 ,3 ,1 ,0 ,0 ,1 ,0 ,0 ,1 ,75 ,-2 ,0 ,0 ,1 ,10 ,2 ,4 ,0 ,0 ,4 ,1 ,1 ,4 ,2
272 ,15391 ,21640.849967 ,36 ,2528 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,0 ,1 ,4 ,1 ,4 ,1 ,4 ,0 ,1 ,0 ,-2 ,-2 ,-2 ,-2 ,0 ,0 ,0 ,20 ,3 ,2 ,0 ,-2 ,4 ,1 ,2 ,3 ,2
254 ,15421 ,11534.825958 ,2573 ,813 ,1 ,20 ,0 ,-2 ,0 ,-2 ,2 ,1 ,0 ,1 ,1 ,4 ,1 ,4 ,2 ,0 ,1 ,0 ,0 ,1 ,1 ,69 ,-2 ,5 ,0 ,1 ,41 ,2 ,3 ,0 ,0 ,4 ,1 ,1 ,1 ,2
275 ,15455 ,18681.858264 ,1244 ,1172 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,4 ,1 ,0 ,1 ,0 ,-2 ,0 ,-2 ,2 ,0 ,0 ,0 ,0 ,-2 ,-2 ,-2 ,-2 ,2 ,0 ,1 ,20 ,2 ,4 ,1 ,-2 ,4 ,1 ,2 ,4 ,2
263 ,15500 ,14615.518223 ,2605 ,1208 ,1 ,20 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,1 ,1 ,5 ,1 ,5 ,4 ,2 ,2 ,1 ,1 ,1 ,1 ,80 ,-2 ,1 ,1 ,0 ,50 ,1 ,4 ,0 ,0 ,4 ,1 ,1 ,4 ,2
284 ,15501 ,17102.624614 ,5809 ,1096 ,1 ,-2 ,0 ,-2 ,1 ,1 ,-2 ,0 ,1 ,1 ,1 ,1 ,1 ,1 ,3 ,1 ,1 ,0 ,0 ,-2 ,1 ,68 ,-2 ,0 ,0 ,-2 ,30 ,1 ,4 ,0 ,-2 ,4 ,1 ,3 ,3 ,2
260 ,15545 ,12991.229202 ,4751 ,253 ,1 ,10 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,1 ,1 ,5 ,1 ,5 ,3 ,1 ,1 ,1 ,0 ,1 ,1 ,68 ,-2 ,0 ,0 ,0 ,30 ,2 ,4 ,1 ,0 ,4 ,1 ,1 ,3 ,2
260 ,15553 ,9172.2020551 ,4036 ,457 ,1 ,10 ,0 ,-2 ,0 ,-2 ,1 ,1 ,0 ,1 ,1 ,1 ,1 ,1 ,5 ,1 ,0 ,1 ,0 ,1 ,1 ,75 ,-2 ,4 ,0 ,0 ,41 ,1 ,4 ,0 ,1 ,4 ,1 ,1 ,3 ,2
263 ,15587 ,24550.234322 ,6321 ,503 ,1 ,10 ,0 ,-2 ,0 ,-2 ,1 ,1 ,1 ,0 ,1 ,3 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,1 ,-2 ,-2 ,-2 ,3 ,0 ,0 ,30 ,2 ,4 ,0 ,0 ,4 ,1 ,1 ,4 ,2
257 ,15592 ,11671.775175 ,10000 ,45 ,2 ,10 ,0 ,-2 ,0 ,-2 ,5 ,1 ,1 ,1 ,1 ,6 ,1 ,6 ,2 ,1 ,2 ,1 ,0 ,1 ,-2 ,-2 ,-2 ,1 ,0 ,0 ,41 ,2 ,4 ,0 ,1 ,4 ,1 ,1 ,2 ,2
260 ,15608 ,17390.506669 ,624 ,1321 ,1 ,20 ,1 ,5 ,0 ,-2 ,7 ,1 ,0 ,0 ,1 ,5 ,1 ,7 ,2 ,1 ,1 ,1 ,0 ,0 ,-2 ,-2 ,-2 ,2 ,0 ,1 ,41 ,2 ,3 ,0 ,0 ,4 ,1 ,1 ,3 ,2
263 ,15619 ,8945.4593641 ,6049 ,904 ,1 ,10 ,0 ,-2 ,0 ,-2 ,14 ,1 ,1 ,0 ,1 ,10 ,1 ,8 ,5 ,1 ,2 ,1 ,0 ,0 ,-2 ,-2 ,-2 ,3 ,0 ,0 ,41 ,2 ,3 ,0 ,1 ,4 ,1 ,1 ,4 ,2
260 ,15623 ,11880.557214 ,866 ,4949 ,1 ,20 ,0 ,-2 ,2 ,5 ,2 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,2 ,0 ,0 ,1 ,0 ,1 ,1 ,74 ,-2 ,2 ,0 ,1 ,42 ,1 ,4 ,2 ,0 ,4 ,1 ,1 ,3 ,2
260 ,10061 ,10215.877996 ,1509 ,1867 ,1 ,10 ,0 ,-2 ,1 ,5 ,0 ,1 ,0 ,1 ,1 ,4 ,1 ,4 ,4 ,3 ,2 ,2 ,1 ,1 ,1 ,70 ,-2 ,5 ,1 ,1 ,41 ,2 ,4 ,0 ,0 ,4 ,1 ,1 ,3 ,2
263 ,10084 ,16009.118541 ,5964 ,972 ,1 ,40 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,1 ,1 ,10 ,1 ,10 ,2 ,5 ,3 ,1 ,0 ,1 ,-2 ,-2 ,-2 ,6 ,0 ,0 ,41 ,2 ,3 ,0 ,1 ,4 ,1 ,1 ,4 ,2
275 ,10102 ,8833.9047409 ,4453 ,400 ,2 ,-2 ,1 ,5 ,1 ,5 ,-2 ,0 ,1 ,1 ,1 ,7 ,1 ,7 ,1 ,1 ,3 ,1 ,0 ,-2 ,-2 ,-2 ,-2 ,3 ,0 ,0 ,30 ,3 ,2 ,0 ,-2 ,4 ,1 ,2 ,4 ,2
260 ,10119 ,23233.958128 ,900 ,4782 ,1 ,10 ,1 ,5 ,1 ,5 ,1 ,1 ,1 ,1 ,1 ,3 ,1 ,0 ,2 ,1 ,2 ,1 ,0 ,1 ,1 ,80 ,-2 ,6 ,0 ,0 ,30 ,2 ,4 ,2 ,0 ,4 ,1 ,1 ,3 ,2
263 ,10125 ,18646.378178 ,2528 ,295 ,2 ,10 ,0 ,-2 ,0 ,-2 ,1 ,1 ,1 ,0 ,1 ,4 ,1 ,4 ,2 ,1 ,1 ,1 ,1 ,0 ,-2 ,-2 ,-2 ,0 ,0 ,1 ,30 ,2 ,4 ,0 ,0 ,4 ,1 ,1 ,4 ,2
266 ,10179 ,8423.1300081 ,2092 ,664 ,1 ,-2 ,0 ,-2 ,0 ,-2 ,4 ,1 ,0 ,1 ,1 ,3 ,1 ,3 ,1 ,0 ,1 ,1 ,0 ,-2 ,-2 ,-2 ,-2 ,1 ,0 ,1 ,30 ,2 ,3 ,0 ,-2 ,4 ,1 ,2 ,1 ,2
263 ,10202 ,8932.4251054 ,5958 ,1050 ,1 ,20 ,1 ,5 ,2 ,5 ,-2 ,0 ,1 ,1 ,1 ,3 ,1 ,3 ,3 ,1 ,2 ,0 ,0 ,1 ,1 ,73 ,-2 ,1 ,0 ,1 ,42 ,2 ,4 ,0 ,1 ,4 ,1 ,1 ,4 ,2
260 ,10272 ,11319.988338 ,2542 ,865 ,1 ,10 ,0 ,-2 ,0 ,-2 ,1 ,1 ,1 ,1 ,1 ,3 ,1 ,3 ,2 ,2 ,2 ,3 ,0 ,1 ,1 ,65 ,-2 ,4 ,0 ,1 ,30 ,1 ,4 ,0 ,0 ,4 ,1 ,1 ,3 ,2
260 ,10297 ,10974.50252 ,2835 ,1085 ,1 ,10 ,0 ,-2 ,0 ,-2 ,4 ,1 ,1 ,1 ,1 ,6 ,1 ,6 ,2 ,2 ,1 ,1 ,0 ,1 ,1 ,70 ,-2 ,1 ,0 ,1 ,20 ,2 ,4 ,0 ,0 ,4 ,1 ,1 ,3 ,2
254 ,10323 ,13718.887829 ,4726 ,308 ,1 ,10 ,0 ,-2 ,0 ,-2 ,1 ,1 ,1 ,1 ,1 ,2 ,1 ,2 ,1 ,1 ,1 ,1 ,0 ,1 ,-2 ,-2 ,-2 ,2 ,0 ,0 ,41 ,2 ,4 ,0 ,0 ,4 ,1 ,1 ,1 ,2
260 ,10415 ,7463.1390688 ,2012 ,3391 ,1 ,10 ,1 ,5 ,1 ,5 ,3 ,1 ,1 ,0 ,1 ,2 ,1 ,2 ,3 ,1 ,1 ,1 ,0 ,1 ,1 ,80 ,-2 ,2 ,0 ,0 ,41 ,1 ,4 ,0 ,0 ,4 ,1 ,1 ,3 ,2
263 ,10527 ,11963.372964 ,758 ,5479 ,1 ,10 ,1 ,5 ,1 ,5 ,-2 ,0 ,1 ,1 ,1 ,12 ,1 ,10 ,1 ,0 ,0 ,1 ,0 ,1 ,1 ,76 ,-2 ,7 ,0 ,0 ,30 ,2 ,3 ,2 ,0 ,4 ,1 ,1 ,4 ,2
260 ,10549 ,21513.921493 ,2789 ,86 ,1 ,20 ,0 ,-2 ,0 ,-2 ,2 ,1 ,0 ,1 ,1 ,10 ,1 ,14 ,3 ,1 ,3 ,1 ,0 ,0 ,-2 ,-2 ,-2 ,4 ,0 ,1 ,41 ,1 ,4 ,0 ,1 ,4 ,1 ,1 ,3 ,2
260 ,10557 ,12829.302043 ,1527 ,1767 ,1 ,10 ,0 ,-2 ,0 ,-2 ,7 ,1 ,0 ,0 ,1 ,2 ,1 ,2 ,1 ,3 ,2 ,1 ,0 ,1 ,1 ,72 ,-2 ,2 ,0 ,0 ,41 ,1 ,3 ,2 ,0 ,4 ,1 ,1 ,3 ,2
254 ,10609 ,16377.176915 ,2898 ,1104 ,1 ,10 ,0 ,-2 ,0 ,-2 ,1 ,1 ,1 ,1 ,1 ,3 ,1 ,3 ,1 ,0 ,1 ,1 ,0 ,1 ,1 ,80 ,-2 ,2 ,0 ,1 ,41 ,2 ,4 ,0 ,0 ,4 ,1 ,1 ,1 ,2
263 ,10654 ,11588.432151 ,2579 ,264 ,1 ,10 ,1 ,5 ,1 ,5 ,-2 ,0 ,1 ,1 ,1 ,2 ,1 ,2 ,1 ,1 ,0 ,1 ,1 ,1 ,1 ,75 ,-2 ,0 ,0 ,0 ,30 ,4 ,4 ,0 ,0 ,4 ,1 ,1 ,4 ,2
260 ,10760 ,13447.691667 ,6062 ,767 ,1 ,10 ,1 ,5 ,2 ,5 ,-2 ,0 ,1 ,1 ,1 ,3 ,1 ,3 ,3 ,2 ,1 ,1 ,1 ,1 ,1 ,73 ,-2 ,3 ,0 ,1 ,30 ,2 ,4 ,0 ,1 ,4 ,1 ,1 ,3 ,2
260 ,10784 ,19642.284861 ,6184 ,795 ,1 ,20 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,1 ,1 ,2 ,1 ,3 ,3 ,2 ,3 ,1 ,0 ,1 ,-2 ,-2 ,-2 ,1 ,0 ,0 ,41 ,2 ,4 ,0 ,1 ,4 ,1 ,1 ,3 ,2
272 ,10786 ,17759.817183 ,43 ,2461 ,1 ,-2 ,0 ,-2 ,0 ,-2 ,4 ,1 ,0 ,0 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,0 ,0 ,-2 ,-2 ,-2 ,-2 ,2 ,0 ,0 ,10 ,1 ,3 ,0 ,-2 ,4 ,1 ,2 ,3 ,2
260 ,10824 ,9691.5770909 ,5963 ,973 ,1 ,10 ,0 ,-2 ,0 ,-2 ,0 ,1 ,0 ,0 ,1 ,5 ,1 ,5 ,2 ,1 ,0 ,1 ,0 ,1 ,1 ,70 ,-2 ,0 ,0 ,0 ,41 ,1 ,4 ,0 ,1 ,4 ,1 ,1 ,3 ,2
260 ,10907 ,9845.4236245 ,885 ,4854 ,1 ,20 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,1 ,1 ,2 ,1 ,2 ,2 ,2 ,2 ,1 ,0 ,1 ,1 ,82 ,-2 ,5 ,0 ,1 ,41 ,2 ,3 ,0 ,0 ,4 ,1 ,1 ,3 ,2
260 ,11039 ,18472.529639 ,6410 ,910 ,1 ,20 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,1 ,1 ,3 ,1 ,3 ,3 ,2 ,1 ,2 ,0 ,1 ,1 ,75 ,-2 ,2 ,0 ,1 ,42 ,1 ,4 ,0 ,1 ,4 ,1 ,1 ,3 ,2
263 ,11055 ,16209.393304 ,4975 ,1355 ,1 ,40 ,0 ,-2 ,0 ,-2 ,1 ,1 ,1 ,1 ,1 ,4 ,1 ,4 ,3 ,3 ,0 ,1 ,0 ,1 ,1 ,82 ,-2 ,4 ,0 ,1 ,50 ,2 ,3 ,0 ,1 ,4 ,1 ,1 ,4 ,2
272 ,11068 ,15084.228985 ,1525 ,1775 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,1 ,1 ,0 ,1 ,1 ,2 ,1 ,2 ,1 ,0 ,1 ,2 ,0 ,-2 ,1 ,75 ,-2 ,1 ,0 ,0 ,10 ,1 ,4 ,0 ,-2 ,4 ,1 ,2 ,3 ,2
263 ,11073 ,9030.6174583 ,4870 ,270 ,1 ,40 ,0 ,-2 ,0 ,-2 ,7 ,1 ,1 ,1 ,1 ,6 ,1 ,6 ,5 ,2 ,0 ,1 ,0 ,1 ,3 ,62 ,2 ,1 ,0 ,1 ,50 ,1 ,4 ,0 ,0 ,4 ,1 ,1 ,4 ,2
254 ,11145 ,22006.997413 ,2642 ,169 ,1 ,10 ,0 ,-2 ,1 ,1 ,1 ,1 ,1 ,0 ,1 ,1 ,1 ,1 ,1 ,1 ,0 ,1 ,0 ,1 ,-2 ,-2 ,-2 ,0 ,0 ,0 ,41 ,3 ,2 ,0 ,1 ,4 ,1 ,1 ,1 ,2
254 ,11174 ,7741.8636218 ,5288 ,1258 ,1 ,10 ,0 ,-2 ,0 ,-2 ,0 ,1 ,1 ,1 ,1 ,4 ,1 ,4 ,3 ,0 ,1 ,1 ,1 ,1 ,1 ,68 ,-2 ,3 ,0 ,1 ,50 ,1 ,4 ,1 ,1 ,4 ,1 ,1 ,1 ,2
269 ,11210 ,21508.81125 ,2518 ,301 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,6 ,1 ,0 ,0 ,0 ,-2 ,0 ,-2 ,2 ,1 ,0 ,0 ,0 ,-2 ,-2 ,-2 ,-2 ,0 ,0 ,0 ,20 ,2 ,4 ,0 ,-2 ,4 ,1 ,2 ,2 ,2
260 ,11352 ,28597.649135 ,1001 ,4281 ,1 ,10 ,0 ,-2 ,0 ,-2 ,0 ,1 ,0 ,1 ,1 ,0 ,1 ,0 ,3 ,1 ,1 ,1 ,0 ,0 ,1 ,74 ,-2 ,3 ,0 ,1 ,41 ,2 ,4 ,2 ,0 ,4 ,1 ,1 ,3 ,2
257 ,11383 ,6173.2914192 ,1251 ,877 ,1 ,20 ,1 ,5 ,0 ,-2 ,1 ,1 ,1 ,1 ,1 ,3 ,1 ,3 ,3 ,1 ,1 ,3 ,0 ,0 ,3 ,85 ,2 ,0 ,0 ,1 ,30 ,2 ,4 ,0 ,0 ,4 ,1 ,1 ,2 ,2
272 ,11476 ,20020.703264 ,1373 ,542 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,1 ,1 ,0 ,0 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,0 ,0 ,-2 ,-2 ,-2 ,-2 ,1 ,0 ,0 ,30 ,1 ,3 ,0 ,-2 ,4 ,1 ,2 ,3 ,2
272 ,11537 ,24445.154373 ,2633 ,174 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,15 ,1 ,0 ,1 ,0 ,-2 ,0 ,-2 ,1 ,2 ,1 ,0 ,0 ,-2 ,-2 ,-2 ,-2 ,0 ,0 ,0 ,30 ,2 ,4 ,0 ,-2 ,4 ,1 ,2 ,3 ,2
260 ,11553 ,14363.419518 ,2557 ,277 ,1 ,10 ,0 ,-2 ,0 ,-2 ,0 ,1 ,0 ,0 ,1 ,2 ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,-2 ,-2 ,-2 ,0 ,0 ,0 ,30 ,1 ,4 ,0 ,0 ,4 ,1 ,1 ,3 ,2
260 ,11636 ,17172.633808 ,3619 ,1524 ,1 ,10 ,1 ,5 ,1 ,5 ,-2 ,0 ,0 ,1 ,1 ,2 ,1 ,2 ,2 ,1 ,1 ,2 ,1 ,1 ,1 ,65 ,-2 ,0 ,0 ,1 ,30 ,1 ,4 ,0 ,0 ,4 ,1 ,1 ,3 ,2
284 ,11681 ,17652.828741 ,5209 ,43 ,1 ,-2 ,0 ,-2 ,0 ,-2 ,1 ,1 ,1 ,1 ,1 ,8 ,1 ,8 ,4 ,5 ,2 ,1 ,0 ,-2 ,-2 ,-2 ,-2 ,0 ,0 ,-2 ,41 ,2 ,3 ,0 ,-2 ,4 ,1 ,3 ,3 ,2
272 ,11687 ,13977.051373 ,1580 ,777 ,1 ,-2 ,0 ,-2 ,0 ,-2 ,2 ,1 ,0 ,1 ,1 ,3 ,1 ,3 ,2 ,2 ,1 ,0 ,0 ,-2 ,1 ,75 ,-2 ,1 ,0 ,0 ,20 ,2 ,4 ,0 ,-2 ,4 ,1 ,2 ,3 ,2
272 ,11730 ,24255.788097 ,1237 ,694 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,0 ,1 ,0 ,1 ,1 ,1 ,1 ,1 ,2 ,1 ,0 ,0 ,0 ,-2 ,1 ,72 ,-2 ,0 ,0 ,1 ,10 ,1 ,4 ,0 ,-2 ,4 ,1 ,2 ,3 ,2
260 ,11743 ,11168.425893 ,6147 ,860 ,1 ,10 ,0 ,-2 ,0 ,-2 ,5 ,1 ,1 ,1 ,1 ,5 ,1 ,5 ,3 ,1 ,0 ,1 ,0 ,1 ,1 ,70 ,-2 ,0 ,0 ,0 ,41 ,1 ,3 ,0 ,1 ,4 ,1 ,1 ,3 ,2
254 ,11775 ,10514.325948 ,4903 ,260 ,1 ,10 ,0 ,-2 ,0 ,-2 ,0 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,2 ,1 ,0 ,0 ,0 ,1 ,1 ,70 ,-2 ,3 ,0 ,0 ,30 ,1 ,4 ,0 ,1 ,4 ,1 ,1 ,1 ,2
263 ,11780 ,17195.679111 ,10575 ,0 ,2 ,20 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,1 ,1 ,5 ,1 ,5 ,2 ,3 ,2 ,1 ,1 ,1 ,-2 ,-2 ,-2 ,0 ,1 ,0 ,30 ,2 ,3 ,0 ,0 ,4 ,1 ,1 ,4 ,2
254 ,11873 ,16431.038469 ,1535 ,1721 ,1 ,10 ,0 ,-2 ,0 ,-2 ,0 ,1 ,0 ,1 ,1 ,2 ,1 ,2 ,2 ,2 ,1 ,1 ,0 ,1 ,1 ,80 ,-2 ,1 ,0 ,1 ,41 ,2 ,4 ,0 ,0 ,4 ,1 ,1 ,1 ,2
254 ,11927 ,14601.416405 ,2592 ,197 ,1 ,10 ,0 ,-2 ,0 ,-2 ,4 ,1 ,1 ,1 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,1 ,-2 ,-2 ,-2 ,0 ,0 ,0 ,41 ,2 ,4 ,0 ,0 ,4 ,1 ,1 ,1 ,2
260 ,11990 ,12082.029366 ,1584 ,767 ,1 ,20 ,0 ,-2 ,2 ,5 ,1 ,1 ,1 ,1 ,1 ,3 ,1 ,4 ,5 ,0 ,3 ,1 ,0 ,1 ,2 ,70 ,2 ,4 ,0 ,1 ,41 ,2 ,3 ,3 ,0 ,4 ,1 ,1 ,3 ,2
254 ,12043 ,23890.925509 ,4182 ,1321 ,1 ,10 ,0 ,-2 ,0 ,-2 ,4 ,1 ,1 ,1 ,1 ,3 ,1 ,3 ,2 ,1 ,1 ,1 ,0 ,1 ,-2 ,-2 ,-2 ,4 ,0 ,1 ,50 ,2 ,3 ,0 ,0 ,4 ,1 ,1 ,1 ,2
263 ,12070 ,9099.6982881 ,5827 ,1091 ,1 ,10 ,0 ,-2 ,0 ,-2 ,5 ,2 ,1 ,1 ,1 ,15 ,1 ,15 ,1 ,2 ,3 ,1 ,0 ,0 ,1 ,77 ,-2 ,3 ,0 ,0 ,60 ,2 ,4 ,0 ,1 ,4 ,1 ,1 ,4 ,2
261 ,12311 ,11505.426677 ,1526 ,919 ,1 ,10 ,0 ,-2 ,0 ,-2 ,1 ,1 ,0 ,1 ,1 ,5 ,1 ,5 ,3 ,1 ,1 ,1 ,0 ,1 ,-2 ,-2 ,-2 ,0 ,0 ,0 ,30 ,2 ,3 ,0 ,0 ,4 ,1 ,1 ,3 ,3
261 ,12352 ,12547.585836 ,2583 ,1256 ,1 ,10 ,1 ,1 ,2 ,5 ,-2 ,0 ,0 ,1 ,1 ,7 ,1 ,7 ,3 ,0 ,0 ,2 ,0 ,1 ,1 ,76 ,-2 ,2 ,0 ,0 ,42 ,1 ,4 ,0 ,0 ,4 ,1 ,1 ,3 ,3
261 ,12419 ,8636.0248127 ,6461 ,894 ,1 ,20 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,1 ,1 ,14 ,1 ,14 ,3 ,1 ,0 ,0 ,0 ,0 ,1 ,70 ,-2 ,0 ,0 ,0 ,42 ,2 ,4 ,0 ,1 ,4 ,1 ,1 ,3 ,3
264 ,12436 ,25148.142348 ,2504 ,929 ,2 ,10 ,0 ,-2 ,0 ,-2 ,5 ,1 ,1 ,1 ,1 ,5 ,1 ,5 ,2 ,3 ,4 ,1 ,0 ,1 ,2 ,70 ,2 ,6 ,0 ,0 ,30 ,3 ,4 ,0 ,0 ,4 ,1 ,1 ,4 ,3
