"pool","doeid","nweight","hdd30yr","cdd30yr","kownrent","condcoop","naptflrs","stories","stoven","stovenfuel","stove","stovefuel","oven","ovenfuel","ovenuse","outgrill","dishwash","cwasher","washload","dryer","dryruse","tvcolor","computer","numpc","pcprint","moisture","prkgplc1","prkgplc2","cooltype","tempniteac","numberac","numcfan","notmoist","highceil","windows","adqinsul","drafty","swim"
57,8240,17411453,5585,738,2,-2,1,-2,1,5,0,-2,0,-2,5,0,1,0,-2,0,-2,2,1,1,1,0,-2,-2,1,71,-2,0,0,0,20,1,4,0
57,8352,6454553,7036,375,1,-2,2,-2,1,1,0,-2,0,-2,4,1,1,1,2,1,1,3,1,3,1,0,-2,-2,2,-2,1,0,1,0,42,2,4,0
57,8781,14103907,4806,1087,2,-2,1,-2,1,1,0,-2,0,-2,6,1,1,0,-2,0,-2,1,1,3,1,1,-2,-2,2,-2,1,1,0,0,30,1,4,0
57,8791,6286392,5500,745,1,1,2,-2,1,1,0,-2,0,-2,3,1,1,1,3,1,1,3,1,2,1,0,-2,-2,1,-2,-2,1,0,0,30,2,4,1
57,9077,7541921,6001,629,2,-2,1,-2,1,5,0,-2,0,-2,4,0,0,1,2,1,2,2,1,1,0,0,-2,-2,2,-2,2,0,0,0,41,3,3,0
57,9107,4311345,6391,663,2,-2,1,-2,1,5,0,-2,0,-2,4,0,1,0,-2,0,-2,1,1,3,1,0,-2,-2,2,-2,2,0,0,0,20,2,3,0
57,9231,7553727,4570,1192,1,-2,1,-2,1,1,0,-2,0,-2,4,0,0,1,3,1,1,3,1,1,1,0,-2,-2,2,-2,2,0,0,0,20,2,4,0
57,9465,17760971,4985,1031,1,-2,2,-2,1,1,0,-2,0,-2,4,1,1,1,4,1,1,4,1,3,1,0,-2,-2,2,-2,3,3,0,0,41,2,3,0
57,9701,10062810,4518,1178,2,-2,1,-2,1,1,0,-2,0,-2,3,0,0,1,2,0,-2,3,1,1,1,1,-2,-2,3,-2,3,1,0,1,30,3,1,0
57,9941,6663805,4642,1139,2,-2,1,-2,1,1,0,-2,0,-2,2,0,1,0,-2,0,-2,1,1,2,0,0,-2,-2,-2,-2,-2,0,0,1,30,3,3,0
57,9959,9909892,4623,1145,2,-2,1,-2,1,1,0,-2,0,-2,4,0,1,0,-2,0,-2,1,1,4,1,0,-2,-2,2,-2,2,0,0,0,20,1,4,0
57,9979,7100186,6669,532,2,-2,1,-2,1,5,0,-2,0,-2,3,0,1,0,-2,0,-2,1,1,3,0,1,-2,-2,1,70,-2,0,0,0,20,1,3,0
57,9988,7316177,5222,867,1,2,2,-2,1,1,0,-2,0,-2,6,0,1,0,-2,0,-2,4,1,1,1,0,-2,-2,2,-2,5,6,0,1,42,2,4,0
57,10037,4470660,6138,690,1,1,1,-2,1,1,0,-2,0,-2,4,0,1,1,2,1,1,2,1,2,1,0,-2,-2,1,65,-2,2,0,1,20,2,4,0
57,10337,4294152,5321,842,2,-2,1,-2,1,5,0,-2,0,-2,3,0,1,0,-2,0,-2,1,1,1,0,0,-2,-2,1,65,-2,0,0,0,20,2,3,0
57,10366,7438938,4813,1114,1,-2,1,-2,1,1,0,-2,0,-2,0,0,0,0,-2,0,-2,2,1,2,1,0,-2,-2,2,-2,1,0,0,0,20,2,4,0
57,10894,4470660,6039,714,1,1,1,-2,1,1,0,-2,0,-2,6,0,1,1,1,1,1,1,1,2,1,0,-2,-2,1,73,-2,2,0,1,41,1,4,0
57,11383,10321414,4733,1110,2,-2,1,-2,1,1,0,-2,0,-2,6,0,0,0,-2,0,-2,1,1,2,0,0,-2,-2,2,-2,1,0,0,0,20,1,4,0
57,11665,4811737,5717,737,2,1,1,-2,1,1,0,-2,0,-2,4,1,1,1,2,1,2,2,1,2,1,0,-2,-2,1,-2,-2,0,0,0,30,2,4,0
57,11674,11475232,5513,887,2,-2,1,-2,1,1,0,-2,0,-2,4,1,1,1,2,1,2,2,1,1,1,0,-2,-2,1,68,-2,0,0,0,30,2,1,0
57,11728,10062810,4726,1113,2,-2,1,-2,1,1,0,-2,0,-2,0,0,1,0,-2,0,-2,2,1,3,0,0,-2,-2,2,-2,3,0,0,0,30,2,4,0
57,11827,4538764,6553,506,1,-2,1,-2,1,5,0,-2,0,-2,4,1,1,1,2,1,1,6,1,1,1,0,-2,-2,2,-2,3,5,0,0,41,2,4,1
58,148,7564845,5904,862,3,-2,2,-2,1,1,0,-2,0,-2,3,0,0,0,-2,0,-2,2,1,1,0,0,-2,-2,-2,-2,-2,0,0,0,20,2,3,0
58,212,8401694,4552,1249,2,-2,2,-2,2,1,0,-2,0,-2,5,1,0,0,-2,0,-2,3,0,0,-2,0,-2,-2,2,-2,3,1,0,0,41,1,4,0
58,482,7764971,6436,586,2,-2,3,-2,1,5,0,-2,0,-2,4,1,1,1,2,1,2,1,1,2,1,1,-2,-2,1,-2,-2,1,0,0,30,3,1,0
58,566,7553728,4508,1263,2,-2,1,-2,1,1,0,-2,0,-2,4,0,0,0,-2,0,-2,2,1,2,1,0,-2,-2,-2,-2,-2,0,0,0,30,2,4,0
58,640,7553728,4806,1117,2,-2,1,-2,0,-2,1,1,1,1,3,0,0,0,-2,0,-2,4,1,1,1,0,-2,-2,-2,-2,-2,0,0,0,30,3,3,0
58,813,7553727,4559,1196,2,-2,1,-2,1,1,0,-2,0,-2,1,0,0,1,5,1,2,0,0,0,-2,0,-2,-2,2,-2,4,2,1,0,41,3,1,0
58,865,18088175,5148,1050,2,-2,1,-2,1,1,0,-2,0,-2,3,0,0,0,-2,0,-2,3,1,1,1,1,-2,-2,1,68,-2,1,1,0,30,3,2,0
58,930,7564845,6109,810,2,-2,2,-2,1,1,0,-2,0,-2,5,1,0,0,-2,0,-2,4,1,1,0,0,-2,-2,-2,-2,-2,0,0,0,30,2,3,0
58,938,4065828,6020,696,2,-2,1,-2,1,5,0,-2,0,-2,5,1,1,1,2,1,1,2,1,2,0,0,-2,-2,2,-2,2,0,0,0,30,2,4,0
58,1041,7715604,4855,1149,2,-2,1,-2,1,1,0,-2,0,-2,1,0,0,0,-2,0,-2,4,1,1,0,0,-2,-2,-2,-2,-2,0,0,1,30,2,2,0
58,1191,4311345,6190,710,2,-2,1,-2,1,5,0,-2,0,-2,4,1,0,0,-2,0,-2,3,1,1,0,0,-2,-2,2,-2,2,0,0,0,20,1,4,0
58,1637,4310357,6021,719,2,-2,1,-2,1,1,0,-2,0,-2,4,0,0,0,-2,0,-2,2,0,0,-2,0,-2,-2,-2,-2,-2,0,0,0,30,3,4,0
58,1835,7934086,5793,707,2,-2,2,-2,1,5,0,-2,0,-2,1,1,0,1,5,0,-2,5,0,0,-2,0,-2,-2,2,-2,4,2,0,0,50,2,2,0
58,2097,7420937,5831,806,2,-2,1,-2,1,5,0,-2,0,-2,3,1,1,0,-2,0,-2,3,0,0,-2,1,-2,-2,1,60,-2,0,1,0,50,1,4,0
58,2114,8140753,7559,331,2,-2,1,-2,1,1,0,-2,0,-2,4,0,0,1,3,0,-2,2,1,1,0,0,-2,-2,-2,-2,-2,0,0,0,30,3,1,0
58,2301,4294151,5773,781,2,-2,1,-2,1,5,0,-2,0,-2,4,0,0,0,-2,0,-2,2,1,2,0,0,-2,-2,2,-2,1,1,0,0,20,3,2,0
58,2508,8370107,4505,1264,2,-2,1,-2,1,5,0,-2,0,-2,4,0,0,0,-2,0,-2,2,1,1,1,0,-2,-2,2,-2,1,0,0,0,30,3,3,0
58,2591,7598354,4796,1168,3,-2,1,-2,1,1,0,-2,0,-2,6,1,0,1,1,0,-2,1,1,1,0,0,-2,-2,2,-2,2,0,0,1,20,1,4,0
58,3047,7316177,5208,871,1,2,1,-2,1,1,0,-2,0,-2,6,0,1,0,-2,0,-2,2,1,2,1,0,-2,-2,2,-2,3,0,0,0,30,1,2,0
58,3684,7526242,4583,1239,2,-2,1,-2,1,1,0,-2,0,-2,5,0,0,0,-2,0,-2,2,1,1,1,0,-2,-2,2,-2,2,0,0,0,20,2,3,0
58,3712,8401695,4955,968,2,-2,1,-2,1,1,0,-2,0,-2,4,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,-2,-2,-2,0,0,0,30,2,3,0
58,4024,6991242,5350,786,2,-2,1,-2,1,5,0,-2,0,-2,2,1,1,1,3,1,1,4,1,2,1,0,-2,-2,2,-2,4,4,0,0,41,2,2,0
58,4028,4555893,6793,452,2,-2,1,-2,1,5,0,-2,0,-2,5,1,1,1,4,1,1,4,1,3,2,0,-2,-2,-2,-2,-2,1,0,0,41,3,1,0
58,4106,4294152,6101,699,2,1,1,-2,1,5,0,-2,0,-2,2,0,0,0,-2,0,-2,3,1,1,0,1,-2,-2,2,-2,2,0,0,0,30,3,1,0
58,4212,4310357,6124,693,2,-2,1,-2,1,1,0,-2,0,-2,4,0,1,0,-2,0,-2,3,1,1,0,1,-2,-2,2,-2,1,0,0,0,41,2,4,0
58,4632,11437501,4893,987,2,-2,1,-2,1,1,0,-2,0,-2,4,0,0,0,-2,0,-2,4,1,1,0,0,-2,-2,-2,-2,-2,0,0,0,30,2,3,0
58,4685,4402722,5962,734,1,1,1,-2,1,1,0,-2,0,-2,2,0,0,0,-2,0,-2,3,1,1,1,1,-2,-2,2,-2,3,0,0,1,41,1,3,0
58,4737,4812840,5715,738,2,-2,1,-2,1,1,0,-2,0,-2,6,0,0,0,-2,0,-2,3,0,0,-2,0,-2,-2,2,-2,1,1,0,0,50,3,1,0
58,4841,4811737,5848,762,2,-2,1,-2,1,1,0,-2,0,-2,0,0,0,1,3,1,1,2,1,4,1,0,-2,-2,2,-2,1,0,0,0,41,2,3,0
58,5082,7429072,5965,694,2,-2,1,-2,1,1,0,-2,0,-2,6,0,0,0,-2,0,-2,2,1,1,1,0,-2,-2,-2,-2,-2,0,0,0,41,1,4,0
58,5094,17491070,4394,1217,2,-2,1,-2,1,1,0,-2,0,-2,6,0,0,0,-2,0,-2,3,0,0,-2,0,-2,-2,2,-2,1,0,0,0,41,1,4,0
58,5128,12272800,8055,181,2,-2,1,-2,1,1,0,-2,0,-2,6,1,0,0,-2,0,-2,4,1,1,0,0,-2,-2,2,-2,3,1,0,0,20,1,4,0
58,5247,7525329,4553,1198,2,-2,1,-2,1,1,0,-2,0,-2,4,0,1,1,3,1,2,0,0,0,-2,0,-2,-2,1,-2,-2,4,0,0,30,1,3,0
58,5284,7719659,4816,1164,2,-2,1,-2,1,1,0,-2,0,-2,0,0,0,0,-2,0,-2,1,1,1,1,0,-2,-2,-2,-2,-2,0,0,0,50,2,4,0
58,5316,7564845,5748,901,2,-2,2,-2,1,1,0,-2,0,-2,5,0,0,0,-2,0,-2,3,1,1,0,0,-2,-2,2,-2,1,0,0,0,30,2,3,0
58,5318,10298275,5535,871,2,-2,1,-2,1,5,0,-2,0,-2,0,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,-2,-2,-2,0,0,0,10,2,4,0
58,5778,8401694,4647,1219,2,-2,1,-2,1,1,0,-2,0,-2,6,0,0,0,-2,0,-2,2,1,1,1,0,-2,-2,2,-2,2,0,0,0,30,1,4,0
58,5817,4295136,6716,478,2,2,1,-2,1,5,0,-2,0,-2,4,0,0,0,-2,0,-2,1,1,2,1,0,-2,-2,2,-2,2,0,0,0,30,2,4,0
58,5829,8140751,6887,509,2,-2,1,-2,1,5,0,-2,0,-2,4,0,0,0,-2,0,-2,2,1,1,0,0,-2,-2,-2,-2,-2,0,0,0,20,3,1,0
58,5891,4812841,6420,553,2,2,2,-2,1,1,0,-2,0,-2,5,1,0,0,-2,0,-2,3,1,2,1,0,-2,-2,2,-2,1,0,0,0,20,2,4,0
58,6111,10062810,4681,1127,2,-2,1,-2,1,1,0,-2,0,-2,6,0,0,0,-2,0,-2,2,1,1,0,0,-2,-2,-2,-2,-2,0,0,0,30,2,4,0
58,6210,8293221,5996,687,2,-2,1,-2,1,1,0,-2,0,-2,5,0,0,0,-2,0,-2,3,0,0,-2,0,-2,-2,-2,-2,-2,0,0,0,30,2,4,0
58,6340,4724461,5384,864,2,-2,1,-2,1,1,0,-2,0,-2,4,0,0,0,-2,0,-2,2,0,0,-2,0,-2,-2,-2,-2,-2,0,0,0,30,2,1,0
58,6755,10337138,5702,827,2,-2,1,-2,1,1,0,-2,0,-2,3,0,0,0,-2,0,-2,2,0,0,-2,0,-2,-2,-2,-2,-2,1,0,0,20,2,4,0
58,6946,4812840,6461,647,2,-2,1,-2,1,1,0,-2,0,-2,4,0,0,0,-2,0,-2,3,0,0,-2,0,-2,-2,2,-2,1,2,0,0,42,3,1,0
58,7080,4576359,6602,561,1,-2,1,-2,1,1,0,-2,0,-2,1,1,1,1,1,1,1,2,1,1,1,0,-2,-2,2,-2,3,1,0,0,20,3,2,0
58,7117,10165089,4748,1135,2,-2,1,-2,1,1,0,-2,0,-2,2,0,0,0,-2,0,-2,2,1,2,1,0,-2,-2,2,-2,2,1,1,0,41,1,4,0
58,7143,7681245,6116,695,2,-2,1,-2,1,1,0,-2,0,-2,4,1,0,1,2,1,1,3,1,1,0,0,-2,-2,2,-2,1,2,0,0,30,2,3,0
58,7363,7017626,6777,448,1,-2,1,-2,1,1,0,-2,0,-2,2,1,0,1,2,1,1,4,1,1,1,0,-2,-2,-2,-2,-2,0,0,0,42,3,1,0
58,7738,7598354,4844,1153,2,-2,1,-2,1,1,0,-2,0,-2,1,0,0,1,2,0,-2,3,1,5,1,0,-2,-2,-2,-2,-2,0,0,1,41,1,4,0
58,7745,7429073,5863,667,2,1,1,-2,1,1,0,-2,0,-2,3,0,0,1,3,1,1,2,1,2,1,1,-2,-2,1,-2,-2,0,0,0,20,3,1,0
58,7767,6766633,4734,1140,2,-2,1,-2,1,1,0,-2,0,-2,2,0,0,1,4,1,1,0,1,2,0,0,-2,-2,-2,-2,-2,0,0,0,30,1,3,0
58,7981,6766633,4541,1202,2,1,2,-2,1,1,1,1,0,-2,3,0,1,1,3,1,1,0,0,0,-2,0,-2,-2,1,-2,-2,0,0,0,20,2,4,0
58,7999,4555893,6756,460,2,-2,1,-2,1,5,0,-2,0,-2,6,1,0,0,-2,0,-2,1,1,3,2,0,-2,-2,-2,-2,-2,0,0,0,41,4,1,0
58,8121,7100187,6740,516,2,2,2,-2,1,1,0,-2,0,-2,2,1,0,0,-2,0,-2,3,1,2,1,0,-2,-2,-2,-2,-2,0,0,0,30,3,1,0
58,8198,14390537,4957,1120,2,-2,1,-2,1,1,0,-2,0,-2,6,0,0,0,-2,0,-2,1,1,1,1,0,-2,-2,2,-2,2,0,1,0,41,3,2,0
58,8527,7526242,4566,1245,2,-2,1,-2,1,1,0,-2,0,-2,5,0,0,0,-2,0,-2,3,1,2,1,0,-2,-2,2,-2,2,1,0,0,20,2,3,0
58,8908,5303465,6302,537,2,-2,1,-2,1,1,0,-2,0,-2,2,0,0,0,-2,0,-2,2,1,1,1,0,-2,-2,-2,-2,-2,1,0,0,41,2,2,0
58,9395,19436749,5686,723,2,-2,1,-2,1,1,0,-2,0,-2,1,1,0,0,-2,0,-2,3,0,0,-2,1,-2,-2,2,-2,1,2,0,1,50,3,1,0
58,9541,11062610,4867,1068,1,-2,1,-2,1,5,0,-2,0,-2,5,0,0,0,-2,0,-2,3,0,0,-2,0,-2,-2,2,-2,2,0,0,0,30,3,3,0
58,9572,7686596,4875,1143,1,-2,1,-2,1,5,0,-2,0,-2,3,0,0,1,1,1,1,2,0,0,-2,0,-2,-2,-2,-2,-2,0,0,1,30,3,1,0
58,9580,20126931,5459,881,2,-2,1,-2,1,5,0,-2,0,-2,2,1,0,1,2,1,1,2,0,0,-2,0,-2,-2,2,-2,1,0,0,0,30,3,3,0
58,9904,4706699,5422,729,2,-2,1,-2,1,1,0,-2,0,-2,5,0,0,0,-2,0,-2,3,1,1,1,0,-2,-2,-2,-2,-2,0,0,0,30,2,4,0
58,10170,6663805,4783,1124,2,2,1,-2,1,1,0,-2,0,-2,5,0,1,0,-2,0,-2,3,1,1,0,0,-2,-2,2,-2,3,0,0,0,41,3,1,0
58,10246,7553727,4680,1157,2,-2,1,-2,1,1,0,-2,0,-2,1,0,0,1,4,1,1,0,1,1,1,0,-2,-2,2,-2,2,0,0,0,30,3,3,0
58,10524,7553727,4792,1121,2,-2,1,-2,1,1,0,-2,0,-2,0,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,-2,-2,-2,0,0,0,20,2,4,0
58,10748,6356482,5782,700,2,-2,2,-2,1,1,0,-2,0,-2,2,1,0,1,3,1,1,4,0,0,-2,0,-2,-2,-2,-2,-2,3,0,0,42,2,4,0
58,11030,9909892,4567,1163,2,-2,1,-2,1,1,0,-2,0,-2,4,0,0,0,-2,0,-2,3,1,5,3,0,-2,-2,-2,-2,-2,0,0,0,20,1,3,0
58,11172,7598354,4771,1176,2,-2,1,-2,1,1,0,-2,0,-2,5,0,0,0,-2,0,-2,1,1,2,1,0,-2,-2,2,-2,2,1,0,0,50,1,4,0
58,11426,4269742,6788,520,2,1,1,-2,1,5,0,-2,0,-2,4,0,1,0,-2,0,-2,2,1,2,1,1,-2,-2,1,70,-2,0,0,1,20,3,3,0
58,11446,5303465,5710,646,2,-2,1,-2,1,1,0,-2,0,-2,4,1,0,1,3,1,2,3,1,1,0,0,-2,-2,2,-2,1,4,0,0,41,3,1,0
58,11464,10062811,4834,1079,3,-2,1,-2,1,1,0,-2,0,-2,6,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,-2,-2,-2,1,0,0,20,3,3,0
59,722,4065828,6844,441,2,-2,1,-2,1,5,0,-2,0,-2,5,1,1,0,-2,0,-2,3,1,1,0,0,-2,-2,2,-2,1,0,0,0,30,1,4,0
59,751,9909892,4746,1106,2,-2,1,-2,1,1,0,-2,0,-2,4,0,0,0,-2,0,-2,3,1,2,1,0,-2,-2,2,-2,2,0,0,0,30,3,1,0
59,1402,4739702,5576,775,2,-2,1,-2,1,1,0,-2,0,-2,2,0,0,0,-2,0,-2,2,1,1,0,0,-2,-2,-2,-2,-2,0,0,0,41,1,4,0
59,1459,9909892,4863,1069,2,-2,1,-2,1,1,0,-2,0,-2,3,0,0,0,-2,0,-2,2,1,2,2,0,-2,-2,2,-2,3,0,0,0,20,2,2,0
59,1598,8274019,4689,1124,2,-2,1,-2,1,1,0,-2,0,-2,3,1,0,0,-2,0,-2,2,1,2,1,0,-2,-2,2,-2,3,3,0,0,30,2,3,0
59,1671,9246404,4686,1125,2,-2,1,-2,1,5,0,-2,0,-2,3,0,0,1,2,0,-2,1,1,1,1,0,-2,-2,2,-2,2,0,0,0,30,1,4,0
59,1683,6991241,5560,728,2,-2,1,-2,1,5,0,-2,0,-2,2,0,1,0,-2,0,-2,1,1,1,0,0,-2,-2,2,-2,1,0,0,0,50,2,3,0
59,1893,10062810,4799,1089,2,-2,1,-2,1,1,0,-2,0,-2,4,0,0,0,-2,0,-2,2,1,1,0,0,-2,-2,-2,-2,-2,0,0,0,41,1,4,0
59,2018,9909892,4689,1124,1,2,1,-2,1,5,0,-2,0,-2,3,0,1,0,-2,0,-2,2,1,3,1,0,-2,-2,2,-2,6,0,0,0,30,2,4,0
59,2026,4739703,5692,744,2,-2,1,-2,1,1,0,-2,0,-2,5,0,1,1,3,1,2,1,1,1,0,1,-2,-2,2,-2,1,2,0,1,41,3,2,0
59,2130,14682208,4973,1074,2,2,1,-2,1,1,0,-2,0,-2,2,0,0,0,-2,0,-2,2,1,2,2,0,-2,-2,1,75,-2,0,0,0,41,3,3,0
59,2254,7553728,4683,1156,2,-2,2,-2,1,1,0,-2,0,-2,4,1,1,1,4,1,1,4,1,1,1,0,-2,-2,2,-2,2,3,0,0,41,2,2,0
59,2283,7438938,4652,1166,1,-2,1,-2,1,1,0,-2,0,-2,6,0,0,0,-2,0,-2,2,1,1,1,1,-2,-2,2,-2,2,0,0,0,42,1,4,0
59,2354,6647680,6671,582,2,2,1,-2,1,5,0,-2,0,-2,1,0,0,0,-2,0,-2,1,1,2,1,0,-2,-2,2,-2,2,0,0,0,20,2,4,0
59,2624,12891057,4650,1137,2,-2,1,-2,1,1,0,-2,0,-2,1,0,1,0,-2,0,-2,2,1,1,0,1,-2,-2,2,-2,4,2,0,0,41,2,4,0
59,2750,11654847,7148,352,2,-2,2,-2,1,1,0,-2,0,-2,4,0,0,0,-2,0,-2,3,1,2,0,0,-2,-2,2,-2,2,0,0,0,41,3,2,0
59,3096,7525329,4842,1105,2,-2,1,-2,0,-2,1,1,1,1,5,0,0,0,-2,0,-2,4,1,2,1,0,-2,-2,-2,-2,-2,1,0,0,30,2,4,0
59,3388,16295245,5787,760,1,-2,3,-2,1,1,0,-2,0,-2,6,0,0,1,2,1,1,5,1,2,0,0,-2,-2,2,-2,4,2,0,0,42,3,3,0
59,3418,10062810,4768,1099,2,-2,1,-2,1,1,0,-2,0,-2,6,0,0,0,-2,0,-2,2,1,1,0,0,-2,-2,2,-2,2,0,0,0,30,2,4,0
59,3440,9909892,4653,1135,2,-2,1,-2,1,1,0,-2,0,-2,4,1,0,0,-2,0,-2,5,1,2,1,0,-2,-2,2,-2,2,2,0,0,30,1,4,0
59,3472,7526242,4678,1128,1,1,1,-2,1,1,0,-2,0,-2,2,0,0,1,2,1,1,1,0,0,-2,0,-2,-2,1,-2,-2,0,0,0,30,2,4,0
59,4707,8613080,4762,1179,2,-2,1,-2,1,1,0,-2,0,-2,1,0,0,0,-2,0,-2,3,1,1,1,0,-2,-2,2,-2,1,0,0,0,20,3,3,0
59,4932,14390540,4710,1137,2,-2,1,-2,1,1,0,-2,0,-2,5,0,1,0,-2,0,-2,1,1,2,1,0,-2,-2,2,-2,2,0,0,0,30,2,3,0
59,5115,7598354,4811,1163,2,-2,1,-2,1,1,0,-2,0,-2,6,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,2,-2,2,0,0,1,30,3,1,0
59,5169,7715603,4777,1174,2,-2,1,-2,1,1,0,-2,0,-2,0,0,0,1,2,0,-2,1,1,1,0,0,-2,-2,-2,-2,-2,0,0,0,30,1,4,0
59,5252,7904258,5443,800,2,-2,1,-2,1,1,0,-2,0,-2,3,0,0,0,-2,0,-2,3,1,2,0,0,-2,-2,-2,-2,-2,2,0,0,42,3,1,0
59,5457,7526242,4625,1226,2,-2,1,-2,1,1,0,-2,0,-2,0,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,-2,-2,-2,0,0,0,20,1,3,0
59,5563,8983357,7501,343,2,-2,1,-2,1,5,0,-2,0,-2,5,0,1,1,2,1,1,4,1,1,1,0,-2,-2,2,-2,2,1,0,0,41,3,1,0
59,5616,7449888,7053,477,2,-2,1,-2,1,5,0,-2,0,-2,3,0,1,0,-2,0,-2,3,1,1,1,1,-2,-2,2,-2,2,0,0,0,20,3,4,0
59,5668,4724460,5380,740,3,-2,1,-2,1,1,0,-2,0,-2,0,1,0,1,4,1,1,4,1,4,3,0,-2,-2,2,-2,1,2,0,0,41,3,1,0
59,5775,9829692,6221,669,2,-2,1,-2,1,1,0,-2,0,-2,2,1,1,1,2,1,2,3,1,1,1,0,-2,-2,2,-2,2,1,0,1,42,2,1,0
59,6078,6663805,4500,1215,2,2,1,-2,1,1,0,-2,0,-2,5,0,1,0,-2,0,-2,3,1,1,0,0,-2,-2,2,-2,2,0,0,0,30,2,4,0
59,6145,7715603,4724,1191,2,2,1,-2,0,-2,1,1,1,1,3,0,0,1,3,1,1,3,1,1,0,0,-2,-2,2,-2,2,1,1,0,30,1,3,0
59,6504,4812841,5627,761,2,-2,1,-2,1,5,0,-2,0,-2,4,1,1,1,3,1,1,1,1,2,1,1,-2,-2,-2,-2,-2,0,0,0,41,3,1,0
59,6573,8045531,8297,137,2,-2,1,-2,1,5,0,-2,0,-2,4,1,1,0,-2,0,-2,2,1,1,1,0,-2,-2,2,-2,3,3,1,0,20,1,3,0
59,6615,7553728,4588,1187,2,-2,1,-2,1,1,0,-2,0,-2,2,0,0,1,3,1,1,1,0,0,-2,0,-2,-2,2,-2,1,0,0,0,20,4,3,0
59,6720,11475232,5699,837,2,-2,1,-2,1,5,0,-2,1,5,2,0,1,1,2,1,1,1,1,1,0,0,-2,-2,2,-2,2,1,0,0,20,1,4,0
59,6867,16390043,4440,1026,2,-2,1,-2,1,5,0,-2,0,-2,6,0,0,1,2,1,1,3,1,1,1,0,-2,-2,2,-2,1,0,0,0,20,1,4,0
59,6968,7598354,4901,1135,2,-2,1,-2,1,1,0,-2,0,-2,1,0,0,1,4,1,1,3,1,2,1,0,-2,-2,2,-2,3,0,1,1,41,2,3,0
59,7007,8413040,6334,641,1,1,1,-2,1,5,0,-2,0,-2,3,0,1,1,2,1,1,3,1,1,0,0,-2,-2,2,-2,3,0,0,0,30,2,4,0
59,7258,8274019,4614,1230,2,-2,1,-2,1,1,0,-2,0,-2,3,1,0,0,-2,0,-2,2,1,2,0,0,-2,-2,2,-2,1,2,0,0,30,2,3,0
59,7403,14682209,4830,1079,1,1,1,-2,1,1,0,-2,0,-2,6,0,1,1,4,1,1,3,1,1,1,0,-2,-2,1,-2,-2,0,0,0,20,3,3,0
59,7494,4065828,6587,498,2,-2,1,-2,1,5,0,-2,0,-2,4,0,0,0,-2,0,-2,1,1,1,1,1,-2,-2,2,-2,1,1,0,0,30,3,2,0
59,8186,8401695,4603,1151,2,-2,1,-2,1,1,0,-2,0,-2,6,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,-2,-2,-2,1,0,0,30,3,2,0
59,8343,7420938,6729,504,1,-2,1,-2,1,1,0,-2,0,-2,6,1,0,1,2,1,1,2,1,1,1,0,-2,-2,-2,-2,-2,0,0,0,41,2,3,0
59,8439,10062810,4682,1127,2,-2,1,-2,1,1,0,-2,0,-2,3,0,1,0,-2,0,-2,1,1,1,0,1,-2,-2,1,-2,-2,0,1,1,20,1,4,0
59,8559,20202889,5990,689,2,-2,1,-2,1,5,0,-2,0,-2,3,1,0,1,3,1,1,3,1,1,1,0,-2,-2,2,-2,2,0,0,0,41,2,4,0
59,9062,4245828,6026,718,1,1,1,-2,1,5,0,-2,0,-2,3,0,1,1,2,1,1,1,1,2,1,0,-2,-2,2,-2,2,0,0,0,20,2,4,0
59,9064,7526242,4679,1209,2,-2,1,-2,1,1,0,-2,0,-2,3,0,0,0,-2,0,-2,3,1,3,0,0,-2,-2,2,-2,1,1,0,0,30,2,3,0
59,9224,8668190,6712,524,2,-2,3,-2,1,5,0,-2,0,-2,4,0,0,1,3,1,1,4,0,0,-2,0,-2,-2,-2,-2,-2,2,0,0,41,3,1,0
59,9377,8274020,4584,1239,1,-2,1,-2,1,1,0,-2,0,-2,6,0,0,1,2,1,2,2,1,1,1,0,-2,-2,2,-2,2,4,0,0,30,1,4,0
59,9518,6663805,4516,1210,2,-2,1,-2,1,1,0,-2,0,-2,4,0,1,0,-2,0,-2,3,1,1,1,0,-2,-2,2,-2,2,0,0,0,30,2,3,0
59,9606,4811737,6189,677,2,-2,1,-2,1,1,0,-2,0,-2,2,1,0,0,-2,0,-2,4,1,2,2,0,-2,-2,2,-2,1,2,0,0,41,2,3,0
59,9926,4311346,5827,708,2,-2,1,-2,1,1,0,-2,0,-2,4,0,1,1,2,1,1,3,1,1,1,1,-2,-2,1,-2,-2,0,0,0,30,3,1,0
59,9967,10321414,4663,1132,2,-2,1,-2,1,1,0,-2,0,-2,4,0,0,0,-2,0,-2,2,1,1,1,0,-2,-2,2,-2,2,0,0,0,20,1,4,0
59,10510,4811737,6199,675,2,-2,1,-2,1,1,0,-2,0,-2,2,0,0,0,-2,0,-2,2,1,1,1,0,-2,-2,2,-2,1,0,0,0,30,1,4,0
59,10651,14682208,5035,1055,2,-2,1,-2,1,1,0,-2,0,-2,1,0,0,0,-2,0,-2,3,1,3,1,0,-2,-2,2,-2,2,0,0,0,30,2,4,0
